date,valor
1981.32602739726,7.4
1981.32876712329,8.6
1981.33150684932,11.9
1981.33424657534,14
1981.33698630137,8.6
1981.3397260274,10
1981.34246575342,13.5
1981.34520547945,12
1981.34794520548,10.5
1981.35068493151,10.7
1981.35342465753,8.1
1981.35616438356,10.1
1981.35890410959,10.6
1981.36164383562,5.3
1981.36438356164,6.6
1981.36712328767,8.5
1981.3698630137,11.2
1981.37260273973,9.8
1981.37534246575,5.9
1981.37808219178,3.2
1981.38082191781,2.1
1981.38356164384,3.4
1981.38630136986,5.4
1981.38904109589,9.6
1981.39178082192,11.5
1981.39452054795,12.3
1981.39726027397,12.6
1981.4,11
1981.40273972603,11.2
1981.40547945205,11.4
1981.40821917808,11.8
1981.41095890411,12.8
1981.41369863014,11.6
1981.41643835616,10.6
1981.41917808219,9.8
1981.42191780822,11.2
1981.42465753425,5.7
1981.42739726027,7.1
1981.4301369863,2.5
1981.43287671233,3.5
1981.43561643836,4.6
1981.43835616438,11
1981.44109589041,5.7
1981.44383561644,7.7
1981.44657534247,10.4
1981.44931506849,11.4
1981.45205479452,9.2
1981.45479452055,6.1
1981.45753424658,2.7
1981.4602739726,4.3
1981.46301369863,6.3
1981.46575342466,3.8
1981.46849315068,4.4
1981.47123287671,7.1
1981.47397260274,4.8
1981.47671232877,5.8
1981.47945205479,6.2
1981.48219178082,7.3
1981.48493150685,9.2
1981.48767123288,10.2
1981.4904109589,9.5
1981.49315068493,9.5
1981.49589041096,10.7
1981.49863013699,10
1981.50136986301,6.5
1981.50410958904,7
1981.50684931507,7.4
1981.5095890411,8.1
1981.51232876712,6.6
1981.51506849315,8.3
1981.51780821918,8.9
1981.52054794521,4.6
1981.52328767123,6.8
1981.52602739726,5.7
1981.52876712329,6.1
1981.53150684932,7
1981.53424657534,7.2
1981.53698630137,6.3
1981.5397260274,8.8
1981.54246575342,5
1981.54520547945,7.4
1981.54794520548,10.1
1981.55068493151,12
1981.55342465753,9
1981.55616438356,8.9
1981.55890410959,9.8
1981.56164383562,9
1981.56438356164,9.2
1981.56712328767,7.7
1981.5698630137,8
1981.57260273973,6.1
1981.57534246575,3.5
1981.57808219178,3.2
1981.58082191781,5.7
1981.58356164384,7.7
1981.58630136986,9
1981.58904109589,10
1981.59178082192,6.2
1981.59452054795,6.9
1981.59726027397,6.5
1981.6,6.8
1981.60273972603,7
1981.60547945205,5.2
1981.60821917808,3
1981.61095890411,5.6
1981.61369863014,7.9
1981.61643835616,9
1981.61917808219,8.6
1981.62191780822,10.3
1981.62465753425,10.5
1981.62739726027,7.6
1981.6301369863,9.7
1981.63287671233,12.5
1981.63561643836,7.4
1981.63835616438,7.9
1981.64109589041,3.9
1981.64383561644,6.6
1981.64657534247,4.6
1981.64931506849,7
1981.65205479452,6
1981.65479452055,5.5
1981.65753424658,8.1
1981.6602739726,5.5
1981.66301369863,6.2
1981.66575342466,8
1981.66849315068,10.3
1981.67123287671,9.8
1981.67397260274,9.6
1981.67671232877,8.5
1981.67945205479,7.5
1981.68219178082,11.2
1981.68493150685,14.6
1981.68767123288,11.7
1981.6904109589,7.8
1981.69315068493,12.3
1981.69589041096,10.1
1981.69863013699,11.5
1981.70136986301,7.3
1981.70410958904,10.9
1981.70684931507,14.1
1981.7095890411,10.7
1981.71232876712,16.9
1981.71506849315,10.5
1981.71780821918,6.5
1981.72054794521,11
1981.72328767123,6.3
1981.72602739726,10.5
1981.72876712329,7.2
1981.73150684932,7.6
1981.73424657534,10.7
1981.73698630137,7.8
1981.7397260274,9.6
1981.74246575342,11.4
1981.74520547945,12.4
1981.74794520548,8.9
1981.75068493151,13.2
1981.75342465753,8.6
1981.75616438356,6.2
1981.75890410959,11.4
1981.76164383562,13.2
1981.76438356164,14.3
1981.76712328767,7.3
1981.7698630137,12.9
1981.77260273973,7.8
1981.77534246575,6.2
1981.77808219178,5.6
1981.78082191781,10
1981.78356164384,13.3
1981.78630136986,8.3
1981.78904109589,10.2
1981.79178082192,8.6
1981.79452054795,7.3
1981.79726027397,10.4
1981.8,11.2
1981.80273972603,13.2
1981.80547945205,11.4
1981.80821917808,9.1
1981.81095890411,6.6
1981.81369863014,8.4
1981.81643835616,9.7
1981.81917808219,13.2
1981.82191780822,12.5
1981.82465753425,11
1981.82739726027,11
1981.8301369863,11.7
1981.83287671233,9.2
1981.83561643836,11.5
1981.83835616438,13.6
1981.84109589041,13.7
1981.84383561644,10.4
1981.84657534247,11.5
1981.84931506849,7.6
1981.85205479452,9.6
1981.85479452055,14.2
1981.85753424658,15.7
1981.8602739726,10.5
1981.86301369863,10.5
1981.86575342466,9.7
1981.86849315069,9.5
1981.87123287671,11.3
1981.87397260274,8.9
1981.87671232877,9.4
1981.87945205479,11.9
1981.88219178082,11.7
1981.88493150685,13.4
1981.88767123288,12.6
1981.8904109589,10.1
1981.89315068493,15.8
1981.89589041096,13.6
1981.89863013699,11.9
1981.90136986301,9.9
1981.90410958904,12.6
1981.90684931507,17.8
1981.9095890411,15
1981.91232876712,13.6
1981.91506849315,13.4
1981.91780821918,10.5
1981.92054794521,14.2
1981.92328767123,11.5
1981.92602739726,13
1981.92876712329,15
1981.93150684932,14.7
1981.93424657534,12.6
1981.93698630137,12.5
1981.9397260274,13.5
1981.94246575342,14.8
1981.94520547945,17.2
1981.94794520548,9.7
1981.95068493151,12.1
1981.95342465753,12.8
1981.95616438356,11.2
1981.95890410959,16.4
1981.96164383562,15.6
1981.96438356164,13.3
1981.96712328767,11
1981.9698630137,11.1
1981.97260273973,15
1981.97534246575,12.8
1981.97808219178,15
1981.98082191781,14.2
1981.98356164384,14
1981.98630136986,15.5
1981.98904109589,13.3
1981.99178082192,15.6
1981.99452054795,15.2
1981.99726027397,17.4
1982,17
1982.00273972603,15
1982.00547945205,13.5
1982.00821917808,15.2
1982.01095890411,13
1982.01369863014,12.5
1982.01643835616,14.1
1982.01917808219,14.8
1982.02191780822,16.2
1982.02465753425,15.8
1982.02739726027,19.1
1982.0301369863,22.2
1982.03287671233,15.9
1982.03561643836,13
1982.03835616438,14.1
1982.04109589041,15.8
1982.04383561644,24
1982.04657534247,18
1982.04931506849,19.7
1982.05205479452,25.2
1982.05479452055,20.5
1982.05753424658,19.3
1982.0602739726,15.8
1982.06301369863,17
1982.06575342466,18.4
1982.06849315068,13.3
1982.07123287671,14.6
1982.07397260274,12.5
1982.07671232877,17
1982.07945205479,17.1
1982.08219178082,14
1982.08493150685,14.6
1982.08767123288,13.3
1982.0904109589,14.8
1982.09315068493,15.1
1982.09589041096,13.1
1982.09863013699,13.6
1982.10136986301,19.5
1982.10410958904,22.7
1982.10684931507,17.2
1982.1095890411,13.5
1982.11232876712,15.4
1982.11506849315,17
1982.11780821918,19.2
1982.12054794521,22.8
1982.12328767123,26.3
1982.12602739726,18.2
1982.12876712329,17
1982.13150684931,14.8
1982.13424657534,12.8
1982.13698630137,15.5
1982.1397260274,15.6
1982.14246575342,13.1
1982.14520547945,15.2
1982.14794520548,14.1
1982.15068493151,12.5
1982.15342465753,14.6
1982.15616438356,10.4
1982.15890410959,13.9
1982.16164383562,11.9
1982.16438356164,13.5
1982.16712328767,9.8
1982.1698630137,14
1982.17260273973,21.5
1982.17534246575,19.5
1982.17808219178,16.7
1982.18082191781,19.1
1982.18356164384,11
1982.18630136986,9
1982.18904109589,10
1982.19178082192,14.6
1982.19452054795,12.5
1982.19726027397,17.2
1982.2,19.2
1982.20273972603,22.2
1982.20547945205,15.7
1982.20821917808,14.2
1982.21095890411,9.8
1982.21369863014,14
1982.21643835616,17.5
1982.21917808219,20.7
1982.22191780822,15.6
1982.22465753425,13.2
1982.22739726027,14.5
1982.2301369863,16.8
1982.23287671233,17.2
1982.23561643836,13.4
1982.23835616438,14.2
1982.24109589041,14.3
1982.24383561644,10.2
1982.24657534247,10.4
1982.24931506849,12.3
1982.25205479452,11.9
1982.25479452055,11.2
1982.25753424658,8.5
1982.2602739726,12
1982.26301369863,12.4
1982.26575342466,12.9
1982.26849315068,10.1
1982.27123287671,15
1982.27397260274,13.6
1982.27671232877,12.4
1982.27945205479,13.6
1982.28219178082,16.1
1982.28493150685,19.5
1982.28767123288,14.2
1982.2904109589,9.3
1982.29315068493,10.1
1982.29589041096,7.4
1982.29863013699,8.6
1982.30136986301,7.8
1982.30410958904,9.1
1982.30684931507,13
1982.3095890411,16.5
1982.31232876712,12.9
1982.31506849315,6.9
1982.31780821918,6.9
1982.32054794521,8.7
1982.32328767123,10
1982.32602739726,10.8
1982.32876712329,7.5
1982.33150684932,6.3
1982.33424657534,11.9
1982.33698630137,13.8
1982.3397260274,11.8
1982.34246575342,11
1982.34520547945,10.1
1982.34794520548,8.5
1982.35068493151,5.5
1982.35342465753,7.6
1982.35616438356,8.7
1982.35890410959,10.8
1982.36164383562,11.2
1982.36438356164,9.1
1982.36712328767,3.7
1982.3698630137,4.6
1982.37260273973,6.6
1982.37534246575,13.2
1982.37808219178,15.2
1982.38082191781,7.6
1982.38356164384,8.4
1982.38630136986,6
1982.38904109589,8.3
1982.39178082192,8.6
1982.39452054795,11.1
1982.39726027397,12.1
1982.4,12.9
1982.40273972603,14
1982.40547945205,12.5
1982.40821917808,11.5
1982.41095890411,7
1982.41369863014,7.1
1982.41643835616,9
1982.41917808219,3.1
1982.42191780822,2.5
1982.42465753425,0
1982.42739726027,1.6
1982.4301369863,2.6
1982.43287671233,5.7
1982.43561643836,2.3
1982.43835616438,4.5
1982.44109589041,8.2
1982.44383561644,6.9
1982.44657534247,7.3
1982.44931506849,6
1982.45205479452,7.3
1982.45479452055,7.6
1982.45753424658,8
1982.4602739726,8
1982.46301369863,6.8
1982.46575342466,7.3
1982.46849315068,6.2
1982.47123287671,6.9
1982.47397260274,8.9
1982.47671232877,4
1982.47945205479,1.3
1982.48219178082,0.8
1982.48493150685,4.3
1982.48767123288,7.3
1982.4904109589,7.7
1982.49315068493,9
1982.49589041096,4.2
1982.49863013699,1.6
1982.50136986301,2.6
1982.50410958904,3.4
1982.50684931507,3.9
1982.5095890411,7
1982.51232876712,7.8
1982.51506849315,5.3
1982.51780821918,2.4
1982.52054794521,2.8
1982.52328767123,4
1982.52602739726,7.5
1982.52876712329,7.8
1982.53150684932,5.6
1982.53424657534,3.3
1982.53698630137,5
1982.5397260274,3.7
1982.54246575342,3.9
1982.54520547945,5.2
1982.54794520548,-0.2
1982.55068493151,-0.8
1982.55342465753,0.9
1982.55616438356,3.5
1982.55890410959,6.6
1982.56164383562,9.5
1982.56438356164,9
1982.56712328767,3.5
1982.5698630137,4.5
1982.57260273973,5.7
1982.57534246575,5.6
1982.57808219178,7.1
1982.58082191781,9.7
1982.58356164384,8.3
1982.58630136986,9.1
1982.58904109589,2.8
1982.59178082192,2.2
1982.59452054795,4.5
1982.59726027397,3.8
1982.6,3.8
1982.60273972603,6.2
1982.60547945205,11.5
1982.60821917808,10.2
1982.61095890411,7.9
1982.61369863014,9
1982.61643835616,9.5
1982.61917808219,6
1982.62191780822,8.2
1982.62465753425,9.2
1982.62739726027,4.3
1982.6301369863,6.6
1982.63287671233,9.4
1982.63561643836,13.2
1982.63835616438,6.6
1982.64109589041,5.1
1982.64383561644,12.1
1982.64657534247,11.2
1982.64931506849,8.5
1982.65205479452,4.6
1982.65479452055,7
1982.65753424658,14.2
1982.6602739726,12.7
1982.66301369863,7.6
1982.66575342466,4
1982.66849315068,10
1982.67123287671,10.5
1982.67397260274,5
1982.67671232877,4.5
1982.67945205479,8.2
1982.68219178082,4.3
1982.68493150685,9.8
1982.68767123288,5.8
1982.6904109589,5
1982.69315068493,8.5
1982.69589041096,9
1982.69863013699,3.6
1982.70136986301,6.7
1982.70410958904,6.7
1982.70684931507,10.1
1982.7095890411,15
1982.71232876712,8.9
1982.71506849315,5.7
1982.71780821918,4.2
1982.72054794521,4
1982.72328767123,5.3
1982.72602739726,6.3
1982.72876712329,8.5
1982.73150684932,11.5
1982.73424657534,7.7
1982.73698630137,9.2
1982.7397260274,7.8
1982.74246575342,6.3
1982.74520547945,6.3
1982.74794520548,8.6
1982.75068493151,6.1
1982.75342465753,13.2
1982.75616438356,9.9
1982.75890410959,4.7
1982.76164383562,5.8
1982.76438356164,14.9
1982.76712328767,10.7
1982.7698630137,8.6
1982.77260273973,9.4
1982.77534246575,5.7
1982.77808219178,10.9
1982.78082191781,13.1
1982.78356164384,10.4
1982.78630136986,8.2
1982.78904109589,9.8
1982.79178082192,7.5
1982.79452054795,5.8
1982.79726027397,9.8
1982.8,7.9
1982.80273972603,8.7
1982.80547945205,10
1982.80821917808,10.6
1982.81095890411,8
1982.81369863014,10.2
1982.81643835616,15.1
1982.81917808219,13.9
1982.82191780822,9.2
1982.82465753425,9
1982.82739726027,13.2
1982.8301369863,7
1982.83287671233,10.6
1982.83561643836,6.9
1982.83835616438,9.5
1982.84109589041,12.5
1982.84383561644,13.6
1982.84657534247,17.7
1982.84931506849,16
1982.85205479452,11.3
1982.85479452055,10.5
1982.85753424658,14.4
1982.8602739726,10.3
1982.86301369863,9
1982.86575342466,11.1
1982.86849315069,14.5
1982.87123287671,18
1982.87397260274,12.8
1982.87671232877,10.7
1982.87945205479,9.1
1982.88219178082,8.7
1982.88493150685,12.4
1982.88767123288,12.6
1982.8904109589,10.3
1982.89315068493,13.7
1982.89589041096,16
1982.89863013699,15.8
1982.90136986301,12.1
1982.90410958904,12.5
1982.90684931507,12.2
1982.9095890411,13.7
1982.91232876712,16.1
1982.91506849315,15.5
1982.91780821918,10.3
1982.92054794521,10.5
1982.92328767123,11
1982.92602739726,11.9
1982.92876712329,13
1982.93150684932,12.2
1982.93424657534,10.6
1982.93698630137,13
1982.9397260274,13
1982.94246575342,12.2
1982.94520547945,12.6
1982.94794520548,18.7
1982.95068493151,15.2
1982.95342465753,15.3
1982.95616438356,13.9
1982.95890410959,15.8
1982.96164383562,13
1982.96438356164,13
1982.96712328767,13.7
1982.9698630137,12
1982.97260273973,10.8
1982.97534246575,15.6
1982.97808219178,15.3
1982.98082191781,13.9
1982.98356164384,13
1982.98630136986,15.3
1982.98904109589,16.3
1982.99178082192,15.8
1982.99452054795,17.7
1982.99726027397,16.3
1983,18.4
1983.00273972603,15
1983.00547945205,10.9
1983.00821917808,11.4
1983.01095890411,14.8
1983.01369863014,12.1
1983.01643835616,12.8
1983.01917808219,16.2
1983.02191780822,15.5
1983.02465753425,13
1983.02739726027,10.5
1983.0301369863,9.1
1983.03287671233,10.5
1983.03561643836,11.8
1983.03835616438,12.7
1983.04109589041,12.7
1983.04383561644,11.5
1983.04657534247,13.8
1983.04931506849,13.3
1983.05205479452,11.6
1983.05479452055,15.4
1983.05753424658,12.4
1983.0602739726,16.9
1983.06301369863,14.7
1983.06575342466,10.6
1983.06849315068,15.6
1983.07123287671,10.7
1983.07397260274,12.6
1983.07671232877,13.8
1983.07945205479,14.3
1983.08219178082,14
1983.08493150685,18.1
1983.08767123288,17.3
1983.0904109589,13
1983.09315068493,16
1983.09589041096,14.9
1983.09863013699,16.2
1983.10136986301,20.3
1983.10410958904,22.5
1983.10684931507,17.2
1983.1095890411,15.9
1983.11232876712,16.8
1983.11506849315,13.8
1983.11780821918,12.8
1983.12054794521,14
1983.12328767123,17.5
1983.12602739726,21.5
1983.12876712329,16.8
1983.13150684931,13.6
1983.13424657534,14.5
1983.13698630137,14.2
1983.1397260274,15.7
1983.14246575342,19.7
1983.14520547945,17.4
1983.14794520548,14.4
1983.15068493151,16.9
1983.15342465753,19.1
1983.15616438356,20.4
1983.15890410959,20.1
1983.16164383562,19.9
1983.16438356164,22
1983.16712328767,20.5
1983.1698630137,22.1
1983.17260273973,20.6
1983.17534246575,15
1983.17808219178,20.6
1983.18082191781,21.5
1983.18356164384,16.2
1983.18630136986,14.1
1983.18904109589,14.5
1983.19178082192,21.1
1983.19452054795,15.9
1983.19726027397,15.2
1983.2,13.1
1983.20273972603,13.2
1983.20547945205,12.5
1983.20821917808,15.2
1983.21095890411,17.6
1983.21369863014,15.5
1983.21643835616,16.7
1983.21917808219,16.3
1983.22191780822,15.1
1983.22465753425,12.7
1983.22739726027,10
1983.2301369863,11.4
1983.23287671233,12.6
1983.23561643836,10.7
1983.23835616438,10
1983.24109589041,13.9
1983.24383561644,13.4
1983.24657534247,12.5
1983.24931506849,12.8
1983.25205479452,7.8
1983.25479452055,11.1
1983.25753424658,10.7
1983.2602739726,7.1
1983.26301369863,6.7
1983.26575342466,5.7
1983.26849315068,9.1
1983.27123287671,15.2
1983.27397260274,15.5
1983.27671232877,11.1
1983.27945205479,11.7
1983.28219178082,11.5
1983.28493150685,9.8
1983.28767123288,6.2
1983.2904109589,6.7
1983.29315068493,7.5
1983.29589041096,8.8
1983.29863013699,8
1983.30136986301,10.4
1983.30410958904,14.5
1983.30684931507,16.5
1983.3095890411,14.1
1983.31232876712,10.5
1983.31506849315,12.6
1983.31780821918,13
1983.32054794521,8.7
1983.32328767123,10.1
1983.32602739726,12
1983.32876712329,12.5
1983.33150684932,13.5
1983.33424657534,13.7
1983.33698630137,13.5
1983.3397260274,10.7
1983.34246575342,13
1983.34520547945,11.6
1983.34794520548,13
1983.35068493151,11.2
1983.35342465753,13.5
1983.35616438356,12.9
1983.35890410959,6.8
1983.36164383562,10
1983.36438356164,14.5
1983.36712328767,11.7
1983.3698630137,6.7
1983.37260273973,4.6
1983.37534246575,4.9
1983.37808219178,7.4
1983.38082191781,8.3
1983.38356164384,7.5
1983.38630136986,6.2
1983.38904109589,7.8
1983.39178082192,13.2
1983.39452054795,11.9
1983.39726027397,6.5
1983.4,8.3
1983.40273972603,12.1
1983.40547945205,9.3
1983.40821917808,7.5
1983.41095890411,9.3
1983.41369863014,11
1983.41643835616,10.8
1983.41917808219,5.3
1983.42191780822,7.6
1983.42465753425,5.6
1983.42739726027,7.2
1983.4301369863,9.6
1983.43287671233,7
1983.43561643836,8.3
1983.43835616438,7.8
1983.44109589041,4.7
1983.44383561644,6.8
1983.44657534247,7.2
1983.44931506849,8.3
1983.45205479452,9.5
1983.45479452055,4.7
1983.45753424658,3
1983.4602739726,1.5
1983.46301369863,2.5
1983.46575342466,6.2
1983.46849315068,11.6
1983.47123287671,6.6
1983.47397260274,6.6
1983.47671232877,8
1983.47945205479,7.9
1983.48219178082,3.3
1983.48493150685,3.9
1983.48767123288,6
1983.4904109589,4
1983.49315068493,5.5
1983.49589041096,8.5
1983.49863013699,9.8
1983.50136986301,9.5
1983.50410958904,7.2
1983.50684931507,8.1
1983.5095890411,8
1983.51232876712,8.5
1983.51506849315,8.8
1983.51780821918,8.3
1983.52054794521,2.4
1983.52328767123,4.9
1983.52602739726,5.9
1983.52876712329,6.7
1983.53150684932,8.4
1983.53424657534,6.5
1983.53698630137,7.9
1983.5397260274,4.1
1983.54246575342,5.4
1983.54520547945,7.5
1983.54794520548,3.9
1983.55068493151,2.5
1983.55342465753,5.3
1983.55616438356,6.6
1983.55890410959,0
1983.56164383562,0.7
1983.56438356164,7.6
1983.56712328767,12.3
1983.5698630137,9.2
1983.57260273973,9.6
1983.57534246575,9.5
1983.57808219178,10
1983.58082191781,7.7
1983.58356164384,8
1983.58630136986,8.3
1983.58904109589,8.3
1983.59178082192,4.5
1983.59452054795,6.5
1983.59726027397,9.4
1983.6,9.4
1983.60273972603,10.5
1983.60547945205,10.7
1983.60821917808,9.9
1983.61095890411,7.6
1983.61369863014,5.8
1983.61643835616,8.5
1983.61917808219,13.8
1983.62191780822,14.3
1983.62465753425,8.3
1983.62739726027,5.3
1983.6301369863,3
1983.63287671233,5.2
1983.63561643836,10.3
1983.63835616438,11.1
1983.64109589041,10.5
1983.64383561644,9
1983.64657534247,13
1983.64931506849,6.4
1983.65205479452,8.4
1983.65479452055,6.7
1983.65753424658,8.3
1983.6602739726,11.2
1983.66301369863,10
1983.66575342466,10.1
1983.66849315068,10.6
1983.67123287671,10.9
1983.67397260274,5.7
1983.67671232877,9.5
1983.67945205479,10.4
1983.68219178082,11.1
1983.68493150685,12.2
1983.68767123288,10.6
1983.6904109589,8.8
1983.69315068493,9.2
1983.69589041096,5.5
1983.69863013699,7.1
1983.70136986301,6.5
1983.70410958904,4.3
1983.70684931507,5
1983.7095890411,11.2
1983.71232876712,7.5
1983.71506849315,12
1983.71780821918,13.6
1983.72054794521,8.3
1983.72328767123,8.5
1983.72602739726,12.9
1983.72876712329,7.7
1983.73150684932,7.6
1983.73424657534,3.5
1983.73698630137,10.4
1983.7397260274,15.4
1983.74246575342,10.6
1983.74520547945,9.6
1983.74794520548,9.3
1983.75068493151,13.9
1983.75342465753,7.7
1983.75616438356,9.5
1983.75890410959,7.6
1983.76164383562,6.9
1983.76438356164,6.8
1983.76712328767,5.8
1983.7698630137,6
1983.77260273973,8.3
1983.77534246575,9.1
1983.77808219178,12.5
1983.78082191781,13.2
1983.78356164384,16.2
1983.78630136986,12.5
1983.78904109589,11.8
1983.79178082192,10.6
1983.79452054795,10
1983.79726027397,12.2
1983.8,8.9
1983.80273972603,10.3
1983.80547945205,7.5
1983.80821917808,11.6
1983.81095890411,12.6
1983.81369863014,12.9
1983.81643835616,11.7
1983.81917808219,14
1983.82191780822,12.3
1983.82465753425,9
1983.82739726027,9.2
1983.8301369863,9.8
1983.83287671233,11.8
1983.83561643836,10.6
1983.83835616438,12.6
1983.84109589041,11
1983.84383561644,8.2
1983.84657534247,7.5
1983.84931506849,13.6
1983.85205479452,14.8
1983.85479452055,10.9
1983.85753424658,7.7
1983.8602739726,10.2
1983.86301369863,10.8
1983.86575342466,10.8
1983.86849315069,12.5
1983.87123287671,13.2
1983.87397260274,8.7
1983.87671232877,5.7
1983.87945205479,9.8
1983.88219178082,7.3
1983.88493150685,10.8
1983.88767123288,10
1983.8904109589,16.2
1983.89315068493,15
1983.89589041096,14.5
1983.89863013699,15.9
1983.90136986301,14.9
1983.90410958904,14.2
1983.90684931507,15.8
1983.9095890411,17.2
1983.91232876712,17.6
1983.91506849315,12.1
1983.91780821918,11.4
1983.92054794521,13
1983.92328767123,13.2
1983.92602739726,12
1983.92876712329,15.3
1983.93150684932,12.7
1983.93424657534,12.1
1983.93698630137,13.8
1983.9397260274,10.9
1983.94246575342,12
1983.94520547945,16.5
1983.94794520548,15
1983.95068493151,11.2
1983.95342465753,13.9
1983.95616438356,15
1983.95890410959,14.8
1983.96164383562,15
1983.96438356164,13.3
1983.96712328767,20.4
1983.9698630137,18
1983.97260273973,12.2
1983.97534246575,16.7
1983.97808219178,13.8
1983.98082191781,17.5
1983.98356164384,15
1983.98630136986,13.9
1983.98904109589,11.1
1983.99178082192,16.1
1983.99452054795,20.4
1983.99726027397,18
1984,19.5
1984.00273972603,17.1
1984.00547945205,17.1
1984.00821917808,12
1984.01095890411,11
1984.01369863014,16.3
1984.01643835616,16.1
1984.01917808219,13
1984.02191780822,13.4
1984.02465753425,15.2
1984.02739726027,12.5
1984.0301369863,14.3
1984.03287671233,16.5
1984.03561643836,18.6
1984.03835616438,18
1984.04109589041,18.2
1984.04383561644,11.4
1984.04657534247,11.9
1984.04931506849,12.2
1984.05205479452,14.8
1984.05479452055,13.1
1984.05753424658,12.7
1984.0602739726,10.5
1984.06301369863,13.8
1984.06575342466,18.8
1984.06849315068,13.9
1984.07123287671,11.2
1984.07397260274,10.6
1984.07671232877,14.7
1984.07945205479,13.1
1984.08219178082,12.1
1984.08493150685,14.7
1984.08767123288,11.1
1984.0904109589,13
1984.09315068493,15.6
1984.09589041096,14.2
1984.09863013699,15.5
1984.10136986301,18
1984.10410958904,15
1984.10684931507,15.9
1984.1095890411,15.5
1984.11232876712,15.8
1984.11506849315,16.6
1984.11780821918,13.6
1984.12054794521,13.8
1984.12328767123,14.6
1984.12602739726,15.6
1984.12876712329,16.6
1984.13150684931,14.3
1984.13424657534,16.3
1984.13698630137,18.9
1984.1397260274,18.7
1984.14246575342,14.5
1984.14520547945,16.5
1984.14794520548,14.1
1984.15068493151,13.5
1984.15342465753,11.7
1984.15616438356,15.1
1984.15890410959,11.2
1984.16164383562,13.5
1984.16438356164,12.6
1984.16712328767,8.8
1984.1698630137,10.5
1984.17260273973,12.1
1984.17534246575,14.5
1984.17808219178,19.5
1984.18082191781,14
1984.18356164384,13.8
1984.18630136986,10.5
1984.18904109589,13.8
1984.19178082192,11.4
1984.19452054795,15.6
1984.19726027397,11.1
1984.2,12.1
1984.20273972603,14.2
1984.20547945205,10.9
1984.20821917808,14.2
1984.21095890411,13.8
1984.21369863014,15.1
1984.21643835616,14
1984.21917808219,12.1
1984.22191780822,13.8
1984.22465753425,16.6
1984.22739726027,17.8
1984.2301369863,9.4
1984.23287671233,10.2
1984.23561643836,7.4
1984.23835616438,8.7
1984.24109589041,14
1984.24383561644,15.3
1984.24657534247,11.1
1984.24931506849,9.7
1984.25205479452,10.3
1984.25479452055,9.2
1984.25753424658,8.2
1984.2602739726,9.7
1984.26301369863,12.4
1984.26575342466,12.5
1984.26849315068,9
1984.27123287671,9.7
1984.27397260274,10.1
1984.27671232877,11.2
1984.27945205479,12
